FUNZIONARIO,NUM_FUNZIONARIO,STATO_ASSEGNAZIONE,TERRITORIO_OPERATIVO,STATO_GIRO,STATO_MERCATO,PRIORITA,SCORE,TIPO_OPPORTUNITA,TARGET,FASE_PROGETTO,OBIETTIVO_COMMERCIALE,COMUNE,DOVE_ANDRE,COSA_CERCO,PREZZO,FONTE,SELLER_SIGNAL,AZIONE,PDF_DA_VERIFICARE,URL,F1_INDIRIZZO_REMOTO_URL
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,"Via C.Girardi, 7","Trilocale in vendita in Via C.Girardi, 7, Grugliasco - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35433959/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-F7CA11EC4E2D44CA&comune=Grugliasco&provincia=TO&via=Via+C.Girardi&civico=7&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35433959%2F&titolo=Trilocale+in+vendita+in+Via+C.Girardi%2C+7%2C+Grugliasco+-+idealista&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,"Via Severino Doppi, 31","Quadrilocale in vendita in Via Severino Doppi, 31, Grugliasco",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/34468012/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-53D1694B6C87E7C0&comune=Grugliasco&provincia=TO&via=Via+Severino+Doppi&civico=31&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F34468012%2F&titolo=Quadrilocale+in+vendita+in+Via+Severino+Doppi%2C+31%2C+Grugliasco+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rosta,INDIRIZZO DA VERIFICARE,"Vendita Appartamento Reggio Emilia. Quadrilocale, Ottimo stato, primo",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliare.it/annunci/132173586/,
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rosta,INDIRIZZO DA VERIFICARE,"Quadrilocale in vendita a Pappagnocca, Rosta Nuova ... - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.idealista.it/immobile/36726372/,
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Antonino di Susa,"Piazza Libertà, 26","Villa in vendita in Piazza Libertà, 26, Sant'Antonino di Susa",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/30787120/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-5EED15E6AB77314A&comune=Sant%27Antonino+di+Susa&provincia=TO&via=Piazza+Libert%C3%A0&civico=26&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F30787120%2F&titolo=Villa+in+vendita+in+Piazza+Libert%C3%A0%2C+26%2C+Sant%27Antonino+di+Susa+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Antonino di Susa,"Via Medagli, 55","Villa in vendita in Via Medagli, 55, Sant'Antonino di Susa - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36438468/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-301B4E9C3AD38DE1&comune=Sant%27Antonino+di+Susa&provincia=TO&via=Via+Medagli&civico=55&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36438468%2F&titolo=Villa+in+vendita+in+Via+Medagli%2C+55%2C+Sant%27Antonino+di+Susa+-+idealista&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Antonino di Susa,"Via Maisonetta, 128","Villa in vendita in Via Maisonetta, 128, Sant'Antonino di Susa",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/32789156/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-7BC788E1E92D851A&comune=Sant%27Antonino+di+Susa&provincia=TO&via=Via+Maisonetta&civico=128&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F32789156%2F&titolo=Villa+in+vendita+in+Via+Maisonetta%2C+128%2C+Sant%27Antonino+di+Susa+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Antonino di Susa,Via Moncenisio,"Villa in vendita in Via Moncenisio, Sant'Antonino di Susa — idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35978072/,
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Antonino di Susa,"Via Giuseppe Verdi, 12","Appartamento in vendita in Via Giuseppe Verdi, 12 - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/34233442/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-DDDEC514B99693CD&comune=Sant%27Antonino+di+Susa&provincia=TO&via=Via+Giuseppe+Verdi&civico=12&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F34233442%2F&titolo=Appartamento+in+vendita+in+Via+Giuseppe+Verdi%2C+12+-+idealista&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Antonino di Susa,"Viale IV Novembre, 11","Appartamento in vendita in Viale IV Novembre, 11, Sant'Antonino di Susa",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/22255211/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-CC46FAEB0DBC3267&comune=Sant%27Antonino+di+Susa&provincia=TO&via=Viale+IV+Novembre&civico=11&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F22255211%2F&titolo=Appartamento+in+vendita+in+Viale+IV+Novembre%2C+11%2C+Sant%27Antonino+di+Susa+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Borgone Susa,via Moncenisio 1B,Vendita Appartamento Borgone Susa. Trilocale in via Moncenisio 1B,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/111573305/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-36034A4EB610D1B5&comune=Borgone+Susa&provincia=TO&via=via+Moncenisio&civico=1B&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F111573305%2F&titolo=Vendita+Appartamento+Borgone+Susa.+Trilocale+in+via+Moncenisio+1B+...&segnale=nuova+rilevazione&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Coazze,"Borgata Galleana, 28","Vendita appartamento 80mq Borgata Galleana, 28, Coazze | Dove.it",PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,VAI IN ZONA,,https://www.dove.it/vendita-case/coazze,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-1D49C04D0A0F9714&comune=Coazze&provincia=TO&via=Borgata+Galleana&civico=28&url=https%3A%2F%2Fwww.dove.it%2Fvendita-case%2Fcoazze&titolo=Vendita+appartamento+80mq+Borgata+Galleana%2C+28%2C+Coazze+%7C+Dove.it&segnale=nuova+rilevazione&fonte=Mercato+residenziale&telefono=&telefono_fonte=
,,DA_VERIFICARE,SI,DA_VERIFICARE,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Susa,INDIRIZZO DA VERIFICARE,"Vendita Appartamento Milano. Bilocale in sidoli, 22. Buono stato, con",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliare.it/annunci/125791585/,
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,via Alpignano 1/B,Vendita Terratetto unifamiliare in via Alpignano 1/B San Gillio. Ottimo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130521356/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-6E81DFAC10ECA1DB&comune=Alpignano&provincia=TO&via=via+Alpignano&civico=1%2FB&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130521356%2F&titolo=Vendita+Terratetto+unifamiliare+in+via+Alpignano+1%2FB+San+Gillio.+Ottimo+...&segnale=nuova+rilevazione&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,Via Valle 18,"Appartamento su due piani in vendita in Via Valle, 18, Alpignano",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36667517/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-EAACD074F47BEF21&comune=Alpignano&provincia=TO&via=Via+Valle&civico=18&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36667517%2F&titolo=Appartamento+su+due+piani+in+vendita+in+Via+Valle%2C+18%2C+Alpignano+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,Via Primo Maggio 19,"Villetta bifamiliare in vendita in Via Primo Maggio, 19, Alpignano",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36259149/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-DBCE482195FD717D&comune=Alpignano&provincia=TO&via=Via+Primo+Maggio&civico=19&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36259149%2F&titolo=Villetta+bifamiliare+in+vendita+in+Via+Primo+Maggio%2C+19%2C+Alpignano+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,Via Alpignano 13,"Appartamento in vendita in Via Alpignano, 13 - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35978767/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-FEAE333010E39E1D&comune=Alpignano&provincia=TO&via=Via+Alpignano&civico=13&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35978767%2F&titolo=Appartamento+in+vendita+in+Via+Alpignano%2C+13+-+idealista&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 3,3,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Bussoleno,Strada Monginevro 28,Vendita Villa bifamiliare in Strada Monginevro 28 Bussoleno. Ottimo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/119706740/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-16B8346B84B9DC41&comune=Bussoleno&provincia=TO&via=Strada+Monginevro&civico=28&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F119706740%2F&titolo=Vendita+Villa+bifamiliare+in+Strada+Monginevro+28+Bussoleno.+Ottimo+...&segnale=nuova+rilevazione&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Condove,via Leopardi,"Asta per appartamento, via Leopardi, Centro Condove, rif. 132142028",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132142028/,
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,Borgata Sarà 1,Vendita Terratetto plurifamiliare in Borgata Sarà 1 Giaveno. Da,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/108147851/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-A19DE254E9D9C4D6&comune=Giaveno&provincia=TO&via=Borgata+Sar%C3%A0&civico=1&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F108147851%2F&titolo=Vendita+Terratetto+plurifamiliare+in+Borgata+Sar%C3%A0+1+Giaveno.+Da+...&segnale=nuova+rilevazione&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,corso Frejus 16,Vendita Appartamento Oulx. Quadrilocale in corso Frejus 16. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/122059736/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-66CC5D770BC63E85&comune=Oulx&provincia=TO&via=corso+Frejus&civico=16&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F122059736%2F&titolo=Vendita+Appartamento+Oulx.+Quadrilocale+in+corso+Frejus+16.+Buono+stato+...&segnale=nuova+rilevazione&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,Strada della Torretta,Vendita Appartamento Rivoli. Quadrilocale in Strada della Torretta,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130962584/,
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,"Via al Castello, 29","Casa indipendente in vendita in Via al Castello, 29 - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36695938/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-BE8250BCCD33E43F&comune=Rivoli&provincia=TO&via=Via+al+Castello&civico=29&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36695938%2F&titolo=Casa+indipendente+in+vendita+in+Via+al+Castello%2C+29+-+idealista&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,"Via Roma, 123","Appartamento in vendita in Via Roma, 123, Centro Storico, Rivoli",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35424218/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B7B329AAE8AFCF4D&comune=Rivoli&provincia=TO&via=Via+Roma&civico=123&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35424218%2F&titolo=Appartamento+in+vendita+in+Via+Roma%2C+123%2C+Centro+Storico%2C+Rivoli+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,"Corso Susa, 115","Trilocale in vendita in Corso Susa, 115, Posta Vecchia, Rivoli",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36733651/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-509EF57482B8588F&comune=Rivoli&provincia=TO&via=Corso+Susa&civico=115&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36733651%2F&titolo=Trilocale+in+vendita+in+Corso+Susa%2C+115%2C+Posta+Vecchia%2C+Rivoli+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,"Via Pusterla, 120","Quadrilocale in vendita in Via Pusterla, 120, Centro Storico, Rivoli",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36689892/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-C496DFFF763C9E41&comune=Rivoli&provincia=TO&via=Via+Pusterla&civico=120&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36689892%2F&titolo=Quadrilocale+in+vendita+in+Via+Pusterla%2C+120%2C+Centro+Storico%2C+Rivoli+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,"Via Felisio, 14","Quadrilocale in vendita in Via Felisio, 14, Centro Storico, Rivoli",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36718876/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-83D1C747ABB8EB82&comune=Rivoli&provincia=TO&via=Via+Felisio&civico=14&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36718876%2F&titolo=Quadrilocale+in+vendita+in+Via+Felisio%2C+14%2C+Centro+Storico%2C+Rivoli+...&segnale=nuova+rilevazione&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,30,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villarbasse,INDIRIZZO DA VERIFICARE,Case a Villarbasse. Ville in vendita a Villarbasse - Nestoria,PREZZO DA VERIFICARE,Nestoria,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.nestoria.it/case/vendita/villarbasse,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,28,RESIDENZIALE,IMMOBILE,NUOVA_COSTRUZIONE,ACQUISIZIONE IMMOBILE,Reano,via Monginevro. Rivoli. Nuovo,"Vendita Appartamento in via Monginevro. Rivoli. Nuovo, su più livelli",395000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/129501390/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,28,RESIDENZIALE,IMMOBILE,NUOVA_COSTRUZIONE,ACQUISIZIONE IMMOBILE,Bardonecchia,Via Montello 9,Trilocale in Vendita in Via Montello 9 a Bardonecchia - Casa.it,258000,Casa.it,NON_DETERMINATO,VAI IN ZONA,,https://www.casa.it/immobili/54501771/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-17C9B431014EF6E0&comune=Bardonecchia&provincia=TO&via=Via+Montello&civico=9&url=https%3A%2F%2Fwww.casa.it%2Fimmobili%2F54501771%2F&titolo=Trilocale+in+Vendita+in+Via+Montello+9+a+Bardonecchia+-+Casa.it&segnale=prezzo+rilevato+%7C+nuova+costruzione&fonte=Casa.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,NEW,BASSA,28,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Collegno,INDIRIZZO DA VERIFICARE,Capannone Industriale in Vendita Collegno 39611012-96 | RE/MAX Italia,PREZZO DA VERIFICARE,Capannoni logistica,INDIZIO_AGENZIA,APRI FONTE → VERIFICA UBICAZIONE → CONTATTA,,https://www.remax.it/trova/immobile/Capannone-Industriale-In-Vendita-Collegno_39611012-96,
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Mattie,via giordani 3,"Casa Indipendente in vendita a Mattie via giordani, 3",PREZZO DA VERIFICARE,TrovaCasa privati,NON_DETERMINATO,VAI IN ZONA,,https://www.trovacasa.it/annunci/to-tc-64869-72779648,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-5B91C89651162AFB&comune=Mattie&provincia=TO&via=via+giordani&civico=3&url=https%3A%2F%2Fwww.trovacasa.it%2Fannunci%2Fto-tc-64869-72779648&titolo=Casa+Indipendente+in+vendita+a+Mattie+via+giordani%2C+3&segnale=fonte%2Fquery+orientata+ai+privati&fonte=TrovaCasa+privati&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,INDIRIZZO DA VERIFICARE,Case indipendenti e ville a schiera in vendita Pianezza - Subito.it,PREZZO DA VERIFICARE,Subito privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/pianezza/,
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Bruzolo,Via Bologna 1,Casa Indipendente in vendita a Bruzolo - TrovaCasa,PREZZO DA VERIFICARE,TrovaCasa privati,NON_DETERMINATO,VAI IN ZONA,,https://www.trovacasa.it/annunci/to-tc-96536-72839695,
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Chianocco,"frazione Vernetto, 76B","Appartamento in vendita a Chianocco frazione Vernetto, 76B",PREZZO DA VERIFICARE,TrovaCasa privati,NON_DETERMINATO,VAI IN ZONA,,https://www.trovacasa.it/annunci/to-tc-15368-72855021,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-DBE7559F33687C27&comune=Chianocco&provincia=TO&via=frazione+Vernetto&civico=76B&url=https%3A%2F%2Fwww.trovacasa.it%2Fannunci%2Fto-tc-15368-72855021&titolo=Appartamento+in+vendita+a+Chianocco+frazione+Vernetto%2C+76B&segnale=fonte%2Fquery+orientata+ai+privati&fonte=TrovaCasa+privati&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villar Dora,INDIRIZZO DA VERIFICARE,Case indipendenti e ville a schiera in vendita Villar Dora - Subito.it,PREZZO DA VERIFICARE,Subito privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/villar-dora/,
,,DA_VERIFICARE,SI,DA_VERIFICARE,TRACKED,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Mompantero,INDIRIZZO DA VERIFICARE,Annunci di villa in vendita a Mompantero centro città Settembre 2026 su,PREZZO DA VERIFICARE,Bakeca privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://torino.bakeca.it/annunci/vendita-case/luogo/Mompantero/tipoimmobile/villa/,
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,San Giorio di Susa,via Don Cesare Martinetti,Appartamento in vendita a San Giorio di Susa via Don Cesare Martinetti,PREZZO DA VERIFICARE,TrovaCasa privati,NON_DETERMINATO,VAI IN ZONA,,https://www.trovacasa.it/annunci/to-tc-75697-72872337,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,INDIRIZZO DA VERIFICARE,Case indipendenti e ville a schiera in vendita Alpignano - Subito.it,PREZZO DA VERIFICARE,Subito privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/alpignano/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villarbasse,INDIRIZZO DA VERIFICARE,Case indipendenti e ville a schiera in vendita Villarbasse - Subito.it,PREZZO DA VERIFICARE,Subito privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/villarbasse/,
,,DA_VERIFICARE,SI,DA_VERIFICARE,POSSIBILE_USCITA,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Borgone Susa,INDIRIZZO DA VERIFICARE,Case indipendenti e ville a schiera in vendita Borgone Susa - Subito.it,PREZZO DA VERIFICARE,Subito privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/borgone-susa/,
,,DA_VERIFICARE,SI,DA_VERIFICARE,POSSIBILE_USCITA,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Meana di Susa,INDIRIZZO DA VERIFICARE,Case indipendenti e ville a schiera in vendita Meana di Susa - Subito.it,PREZZO DA VERIFICARE,Subito privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/meana-di-susa/,
,,BACKLOG,NO,BACKLOG,RELISTED,BASSA,27,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Coazze,INDIRIZZO DA VERIFICARE,Case indipendenti e ville a schiera in vendita Coazze - Subito.it,PREZZO DA VERIFICARE,Subito privati,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/coazze/,
